val_loss,best_val_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.08013496221974492,0.08013496221974492,1,1769391315,,False,1,3207f378,2026-01-25_17-35-15,4.473412036895752,4.473412036895752,938938,yoru,169.229.228.105,4.473412036895752,1
0.07523878524079919,0.07523878524079919,2,1769391316,,False,2,3207f378,2026-01-25_17-35-16,1.3260788917541504,5.799490928649902,938938,yoru,169.229.228.105,5.799490928649902,2
0.07007777830585837,0.07007777830585837,3,1769391317,,False,3,3207f378,2026-01-25_17-35-17,1.320310354232788,7.11980128288269,938938,yoru,169.229.228.105,7.11980128288269,3
0.060242518316954374,0.060242518316954374,4,1769391319,,False,4,3207f378,2026-01-25_17-35-19,1.2715203762054443,8.391321659088135,938938,yoru,169.229.228.105,8.391321659088135,4
0.05134170176461339,0.05134170176461339,5,1769391320,,False,5,3207f378,2026-01-25_17-35-20,1.4878182411193848,9.87913990020752,938938,yoru,169.229.228.105,9.87913990020752,5
0.04597974056378007,0.04597974056378007,6,1769391321,,False,6,3207f378,2026-01-25_17-35-21,1.4634087085723877,11.342548608779907,938938,yoru,169.229.228.105,11.342548608779907,6
0.04482417227700353,0.04482417227700353,7,1769391323,,False,7,3207f378,2026-01-25_17-35-23,1.3659083843231201,12.708456993103027,938938,yoru,169.229.228.105,12.708456993103027,7
0.04370353068225086,0.04370353068225086,8,1769391324,,False,8,3207f378,2026-01-25_17-35-24,1.2717270851135254,13.980184078216553,938938,yoru,169.229.228.105,13.980184078216553,8
0.04270590515807271,0.04270590515807271,9,1769391325,,False,9,3207f378,2026-01-25_17-35-25,1.3629066944122314,15.343090772628784,938938,yoru,169.229.228.105,15.343090772628784,9
0.0421334037091583,0.0421334037091583,10,1769391327,,False,10,3207f378,2026-01-25_17-35-27,1.370743751525879,16.713834524154663,938938,yoru,169.229.228.105,16.713834524154663,10
0.04183025914244354,0.04183025914244354,11,1769391328,,False,11,3207f378,2026-01-25_17-35-28,1.5215671062469482,18.23540163040161,938938,yoru,169.229.228.105,18.23540163040161,11
0.0417809693608433,0.0417809693608433,12,1769391330,,False,12,3207f378,2026-01-25_17-35-30,1.3882462978363037,19.623647928237915,938938,yoru,169.229.228.105,19.623647928237915,12
0.04179552663117647,0.0417809693608433,13,1769391331,,False,13,3207f378,2026-01-25_17-35-31,1.4063940048217773,21.030041933059692,938938,yoru,169.229.228.105,21.030041933059692,13
0.04144256003201008,0.04144256003201008,14,1769391332,,False,14,3207f378,2026-01-25_17-35-32,1.295233964920044,22.325275897979736,938938,yoru,169.229.228.105,22.325275897979736,14
0.04153368482366204,0.04144256003201008,15,1769391334,,False,15,3207f378,2026-01-25_17-35-34,1.4308288097381592,23.756104707717896,938938,yoru,169.229.228.105,23.756104707717896,15
0.04173056036233902,0.04144256003201008,16,1769391335,,False,16,3207f378,2026-01-25_17-35-35,1.3497700691223145,25.10587477684021,938938,yoru,169.229.228.105,25.10587477684021,16
0.04227982461452484,0.04144256003201008,17,1769391337,,False,17,3207f378,2026-01-25_17-35-37,1.3689279556274414,26.47480273246765,938938,yoru,169.229.228.105,26.47480273246765,17
0.0426434816326946,0.04144256003201008,18,1769391338,,False,18,3207f378,2026-01-25_17-35-38,1.2495129108428955,27.724315643310547,938938,yoru,169.229.228.105,27.724315643310547,18
0.04254842340014875,0.04144256003201008,19,1769391339,,False,19,3207f378,2026-01-25_17-35-39,1.440373420715332,29.16468906402588,938938,yoru,169.229.228.105,29.16468906402588,19
0.042408266104757786,0.04144256003201008,20,1769391341,,False,20,3207f378,2026-01-25_17-35-41,1.1841583251953125,30.34884738922119,938938,yoru,169.229.228.105,30.34884738922119,20
0.04246225254610181,0.04144256003201008,21,1769391342,,False,21,3207f378,2026-01-25_17-35-42,1.2287132740020752,31.577560663223267,938938,yoru,169.229.228.105,31.577560663223267,21
0.042663378873839974,0.04144256003201008,22,1769391343,,False,22,3207f378,2026-01-25_17-35-43,1.2895236015319824,32.86708426475525,938938,yoru,169.229.228.105,32.86708426475525,22
